Sentences,Logic-words
"A six,month public health campaign sought to limit the spread of influenza by encouraging people to take precautions such as washing their hands frequently and avoiding public places when they experience influenza symptoms.","['as', 'when', 'and']"
"Since the incidence of influenza was much lower during those months than experts had predicted, the public evidently heeded the campaign.",['since']
"Add to this that M has often shown herself to be pompous, pushy, and sometimes just plain cruel, and it becomes clear that M' s book does not merit attention from serious professionals.",['and']
"Jane: Professor Harper' s ideas for modifying the design of guitars are of no value because there is no general agreement among musicians as to what a guitar should sound like and, consequently, no widely accepted basis for evaluating the merits of a guitar' s sound.","['as', 'and', 'consequently', 'because']"
It took only ten years for the Torres design for guitars to be almost universally adopted because of the improvement it makes in tonal quality.,['because']
"In the next decade, a large percentage of municipalities throughout the country will experience power failures if they do not modernize their electrical substations.",['next']
"The vast majority of substations in the country already handle currents between 60% and 80% of their maximum capacity, and currents are expected to rise, perhaps by as much as a factor of 3 in the next decade, because of population increase and the increased demand from both industry and electronics in individual homes.","['as', 'and', 'because', 'much as', 'next']"
New maps are now being compiled using computerized data from several thousand modern weather stations and input from home gardeners across North America.,['and']
"Certain items ,, those with that hard,to,define quality called exclusivity ,, have the odd property, when they become available for sale, of selling rapidly even though they are extremely expensive.","['though', 'when']"
"In fact, trying to sell such an item fast by asking too low a price is a serious error, since it calls into question the very thing ,, exclusivity ,, that is supposed to be the item' s chief appeal.","['in fact', 'since']"
"Historian: There is no direct evidence that timber was traded between the ancient nations of Poran and Nayal, but the fact that a law setting tariffs on timber imports from Poran was enacted during the third Nayalese dynasty does suggest that during that period a timber trade was conducted.","['but', 'and']"
"During its third dynasty, Nayal may well have imported timber from Poran, but certainly on today' s statute books there remain many laws regulating activities that were once common but in which people no longer engage.","['but', 'once']"
"Sarah: When commercial fishing boats with permits to fish for certain species accidentally catch a type of fish for which they have no permit, the latter must be thrown back.",['when']
"This is a very wasteful practice because many, if not most, of the rejected fish do not survive.",['because']
Fishing permits should ttherefore be altered so that fishers can keep fish caught accidentally.,"['so', 'so that']"
It is thus evident that less fossil fuel is being used as a result of the operations of these industries than would have been used if these industries had retained their older technologies.,"['as', 'as a result', 'thus']"
There were several early attempts to forge a reconciliation between Shintoism and Buddhism based on mutual respect among their adherents.,['and']
But this does not require that animals perfectly recall every detail of all their experiences.,['but']
"Instead, to function well, memory should generalize from past experiences that are similar to the current one.",['instead']
"Reviewer: Although finalism ,, the view that there are purposes in nature ,, has been universally rejected, this book launches another attack on that view.",['although']
Its arguments are based on a complete misunderstanding of the operation of pure chance in nature and so it fails as a critique of finalism.,"['as', 'and', 'so']"
"This is so because the statements reported by such journalists are dissociated from the precise circumstances in which they were made and thus will be accepted for publication only if the statements are high in plausibility or originality or interest to a given audience ,, precisely the properties of a good anecdote.","['and', 'so', 'thus', 'because', 'or']"
"Student: But what you are saying, then, is that the journalist need not bother with sources in the first place.","['but', 'then']"
"Surely, any reasonably resourceful journalist can invent plausible, original, or interesting stories faster than they can be obtained from unidentified sources.",['or']
"In reality, however, few repeat offenders are convicted of anything other than minor violations.",['however']
"Even if a crime that has been committed by computer is discovered and reported, the odds of being both arrested and convicted greatly favor the criminal.",['and']
Jane: Television programs and movies that depict violence among teenagers are extremely popular.,['and']
"Hence, depictions of violence among teenagers should be prohibited from movies and television programs, if only in those programs and movies promoted to young audiences.","['and', 'hence']"
Maurice: But you are recommending nothing short of censorship!,['but']
"Besides which, your claim that television and movie depictions of violence cause violence is mistaken: violence among young people predates movies and television by centuries.","['besides', 'and']"
"Etiquette firmly opposes both obscene and malicious talk, but this does not imply that speech needs to be restricted by law.","['but', 'and']"
"Rather, it dictates that there are situations in which the expression of potentially offensive, disturbing, or controversial ideas is inappropriate and that, where appropriate, the expression and discussion of such ideas is to be done in a civil manner.","['rather', 'and', 'or']"
"Although such abnormalities often can be corrected by surgery, the cost can reach several thousand dollars.",['although']
"Since nonpurebred dogs rarely suffer from genetically determined abnormalities, potential dog owners who want to reduce the risk of incurring costly medical bills for their pets would be well advised to choose nonpurebred dogs.",['since']
"Because migrant workers are typically not hired by any one employer for longer than a single season, migrant workers can legally be paid less than the minimum hourly wage that the government requires employers to pay all their permanent employees.",['because']
"Yet most migrant workers work long hours each day for eleven or twelve months a year and thus are as much full,time workers as are people hired on a year,round basis.","['yet', 'as', 'and', 'thus', 'or']"
"Although this practice may seem totally justified and even admirable, it is not.","['although', 'and']"
"After all, corporate profits are not the property of the managers, but of the companies' owners.","['but', 'after']"
"The legendary Robin Hood may have stolen from the rich to give to the poor, but he was nevertheless stealing.","['but', 'nevertheless']"
The Aquipos toucan is able to use its long beak to reach inside apertures in a tree's bark and feed on the insects that dwell within and that are the toucan's main food source.,['and']
"Several noted ornithologists have speculated that because the toucan's beak is curved in a manner similar to the openings in the bark, the beak evolved so that the toucan can best take advantage of the insects lying deep inside.","['so', 'so that', 'because']"
"Through the fourth century B. C. , Mesopotamian cities engaged in trade, but had never had marketplaces.",['but']
"By that period, however, Greek cities all had marketplaces, or agorae.","['however', 'or']"
The Greek cities' agorae were centrally located and goods were traded there either for money or for commodities.,"['and', 'either,or', 'or']"
"The journalistic practice of fabricating remarks after an interview and printing them within quotation marks, as if they were the interviewee' s own words, has been decried as a form of unfair misrepresentation.","['as', 'and', 'as if', 'after']"
"However, people' s actual spoken remarks rarely convey their ideas as clearly as does a distillation of those ideas crafted, after an interview, by a skilled writer.","['however', 'as', 'after']"
"Ttherefore, since this practice avoids the more serious misrepresentation that would occur if people' s exact words were quoted but their ideas only partially expressed, it is entirely defensible.","['but', 'since']"
"Linguist: In English, the past is described as behind and the future ahead,  whereas in Aymara the past is ahead and the future behind.","['whereas', 'as', 'and']"
Research indicates that English speakers sway backward when discussing the past and forward when discussing the future.,"['when', 'and']"
"Conversely, Aymara speakers gesture forward with their hands when discussing the past and backward when discussing the future.","['conversely', 'when', 'and']"
"This dangerous point of view, applied to the work of Maxwell, Newton, or Einstein, would have stifled their research and deprived the world of beneficial applications, such as the development of radio, that followed from that research.","['as', 'and', 'or']"
"Once children begin to read they acquire new vocabulary most naturally as the indirect result of reading difficult, challenging material.","['once', 'as']"
"The major alternative ,, direct studying of new vocabulary items ,, is less natural, most people are not so inclined.",['so']
So it is bound to be inefficient for young students to learn new vocabulary by direct studying.,['so']
"In a survey of consumers in an Eastern European nation, respondents were asked two questions about each of 400 famous Western brands: whether or not they recognized the brand name and whether or not they thought the products bearing that name were of high quality.","['and', 'or']"
"The results of the survey were a rating and corresponding rank order for each brand based on recognition, and a second rating,plus,ranking based on approval.",['and']
"By contrast, most of the other brands had ratings, and thus rankings, that were essentially the same for recognition as for approval.","['by contrast', 'as', 'and', 'thus']"
"The tiny hummingbird weighs little, but its egg is 15 percent of the adult hummingbird' s weight.",['but']
"The volume and weight of an adult goose are much greater than those of a hummingbird, but a goose' s egg is only about 4 percent of its own weight.","['but', 'and']"
"An adult ostrich, much larger and heavier than a goose, lays an egg that is only 1.",['and']
"Though the demonstrations were well attended at first, attendance has declined steadily in recent weeks.",['though']
"However, the decline in attendance does not indicate that popular support for the opposition' s demands is dropping, sinceDr. Khan: Professor Burns recognizes that recent observations fail to confirm earlier ones that apparently showed a comet reservoir far out in our solar system.","['however', 'earlier']"
She claims this nonconfirmation is enough to show that the earlier observations are incorrect.,['earlier']
But the recent observations occurred under poor conditions.,['but']
YXK is currently the television network with the highest overall number of viewers.,['overall']
So Bliss currently has more viewers than any other program on television.,['so']
"Mary: Computers will make more information available to ordinary people than was ever available before, thus making it easier for them to acquire knowledge without consulting experts.","['thus', 'before']"
"Joyce: As more knowledge became available in previous centuries, the need for specialists to synthesize and explain it to nonspecialists increased.","['as', 'and']"
So computers will probably create a greater dependency on experts.,['so']
"Expert: A group of researchers claims to have shown that for an antenna to work equally well at all frequencies, it must be symmetrical in shape and have what is known as a fractal structure.","['as', 'and']"
"Yet the new antenna developed by these researchers, which satisfies both of these criteria, in fact works better at frequencies below 250 megahertz than at frequencies above 250 megahertz.","['yet', 'in fact']"
"Hence, their claim is incorrect.",['hence']
"These quotations were intended to suggest that most local residents oppose the exhibit, the story failed to mention, however, the fact that the three residents are all close friends.",['however']
"In response, some doctors are advocating reduced,calorie diets, in the belief that North Americans' life spans can thereby be extended.",['thereby']
"However, this conclusion is not supported.",['however']
"Restricting their diets merely brings their caloric intake back to natural, optimal levels and reinstates their normal life spans.",['and']
Consumer cooperatives offer the same products as other stores but usually more cheaply.,"['but', 'as']"
"Thus, few would deny that if a person is known by the person' s parents to be falsely accused of a crime, it would be morally right for the parents to hide the accused from the police.",['thus']
"Hence, it is also likely to be widely accepted that it is sometimes morally right to obstruct the police in their work.","['also', 'hence']"
"In Texas, however, only seven percent of all homes are on the market at any given time.",['however']
"Ttherefore, one will have a wider selection of homes to choose from if one looks for a home in Florida rather than in Texas.",['rather']
"The climatologists hypothesize that when the fluctuations occur, Earth passes through clouds of cosmic dust that enters the atmosphere, the cosmic dust thereby dims the Sun, resulting in an ice age.","['when', 'thereby']"
"They concede, however, that though cosmic dust clouds are common, the clouds would have to be particularly dense in order to have this effect.","['though', 'however']"
The current move to patent computer programs is a move in the wrong direction and should be stopped.,['and']
"Consumer magazine: Because front,loading washers use less water than top,loading washers, ordinary powder detergent does not dissolve readily in front,loading washers.",['because']
"So, to get clothes really clean in a front,loading machine you need to use a detergent formulated especially for front,loading washers, instead of ordinary powder detergent.","['instead', 'so']"
"Egidio' s Gym has been in operation for seven years, and offers regular weekly weight training and aerobic classes, as well as occasional programs in dance and martial arts.","['as', 'as well', 'and']"
"Clearly, the membership of Egidio' s Gym has risen a significant amount because of its superior facilities.",['because']
Anyone believing that no individual can have an effect on society' s future will as a result feel too helpless to act to change society for the better.,"['as', 'as a result']"
"Thus, anyone who wants to improve society should reject the belief that its future will be determined entirely by vast historical forces that individuals are powerless to change.",['thus']
"Even in ancient times, specialized farms  existed only where there were large commercial markets for farm products, and such markets presuppose urban populations.",['and']
"Ttherefore the extensive ruins in the archaeological site at Kadshim are probably the remains of a largely uninhabited ceremonial structure rather than of a densely populated city, since the land in the region of Kadshim could never have supported any farms except mixed farms, which grow a variety of crops and livestock.","['rather', 'except', 'and', 'since']"
"Letter to the editor: I have never seen such flawed reasoning and distorted evidence as that which you tried to pass off as a balanced study in the article Speed Limits, Fatalities, and Public Policy.","['as', 'and']"
"However, that will not be true for long, since vehicle,related fatality rates are rising in the areas with lower speed limits.","['however', 'since']"
So the evidence actually supports the view that speed limits should be increased.,['so']
"Indeed, many people who are susceptible to acne report that, in their own experience, eating large amounts of chocolate is invariably followed by an outbreak of that skin condition.",['indeed']
"However, it is likely that common wisdom has mistaken an effect for a cause.",['however']
Several recent scientific studies indicate that hormonal changes associated with stress can cause acne and there is good evidence that people who are fond of chocolate tend to eat more chocolate when they are under stress.,"['when', 'and']"
"4 percent, and total sales of chewing tobacco rose 18.",['and']
"That plan is ill,conceived: if the farmers did sell their land, they would sell it to the highest bidder, and developers would outbid any other bidders.",['and']
"But farming will not remain viable if the farms are left unmodernized, and most of the farmers lack the financial resources modernization requires.","['but', 'and']"
And that is exactly why a more sensible preservation strategy would be to assist the farmers to modernize their farms to the extent needed to maintain viability.,['and']
"Because of the lucrative but illegal trade in rhinoceros horns, a certain rhinoceros species has been hunted nearly to extinction.","['but', 'because']"
"Ttherefore an effective way to ensure the survival of that species would be to periodically trim off the horns of all rhinoceroses, thereby eliminating the motivation for poaching.",['thereby']
"Historian: Concern with achievement and power surged dramatically in the latter part of the eighteenth century, which is around the time that the Industrial Revolution began in Europe.",['and']
"So, it is clear that this surge in concern with achievement and power was a result of the Industrial Revolution.","['and', 'so']"
"In the past, the railroads in Ostronia were run as regional monopolies and operated with little regard for what customers wanted.","['as', 'and']"
"But because of government subsidies that have permitted Ostronain railroad companies to operate even while incurring substantial losses, the companies continue to disregard customers' needs and desires.","['but', 'while', 'and', 'because']"
"At MegaCorp, meeting or exceeding customer expectations is our goal.",['or']
"In a certain state, over 80% of the land is comprised of farms, but historically, large farm machinery has not sold well in this state.",['but']
"In fact, the number of farms in the state has been slowly declining over the past decade.",['in fact']
"A new manufacturer of large farm equipment is building a factory in the middle of this state, and the manufacturer' s plans for success depend on strong in,state sales of their product.",['and']
Both the manufacturer and the industry analysts are expecting this manufacturer to be quite successful over the next few years.,"['and', 'next']"
"The sample comprised adults who are representative of the general population, and who, ten years previously, had been questioned on the same issue.","['and', 'previously']"
"Results show that 31 percent are in favor of such a ban, 24 percent are against it, 38 percent are in favor, but only for certain media, and 7 percent have no opinion.","['but', 'and']"
"Bank deposits are credited on the date of the transaction only when they are made before 3 P. M. Alicia knows that the bank deposit was made before 3 P. M. So, Alicia knows that the bank deposit was credited on the date of the transaction.","['when', 'so', 'before']"
"If the city starts requiring residents to sort the materials that they put out for recycling, then many residents will put more recyclables in with their regular garbage.","['then', 'if,then']"
"However, because of the cost of having city workers do the sorting, the sanitation department will not stay within its budget unless the sorting requirement for residents is implemented.","['however', 'unless', 'because']"
There would then be a correspondingly large increase in investment that would create new jobs.,['then']
"In recently manufactured aircraft, however, a crew member' s flight control changes are harder to observe, thereby eliminating a routine means for performing valuable cross,checks.","['however', 'thereby']"
"As a result, the flight crews operating recently manufactured airplanes must inform each other verbally about flight control changes much more frequently.","['as', 'as a result']"
The airport was unable to pay its operating expenses because the revenue from user fees was lower than expected.,['because']
"Some psychologists claim that, in theory, the best way to understand another person would be through deep empathy, whereby one would gain a direct and complete grasp of that person' s motivations.",['and']
"But suppose they are right, then there would be no way at all to achieve understanding, since it is psychologically impossible to gain a direct and complete grasp of another person' s motivations.","['but', 'then', 'and', 'since']"
"But obviously one can understand other people, thus these psychologists are wrong.","['but', 'thus']"
Keith: Compliance with new government regulations requiring the installation of smoke alarms and sprinkler systems in all theaters and arenas will cost the entertainment industry $25 billion annually.,['and']
"Consequently, jobs will be lost and profits diminished.","['and', 'consequently']"
Jobs and profits will be gained as well as lost.,"['as', 'as well', 'and']"
"Scientist: Laboratory animals have access to ample food, and they get relatively little exercise.",['and']
"These factors can skew the results of research using animals, since such studies often rely on the assumption that the animal subjects are healthy.",['since']
"For instance, animal studies that purport to show that extreme caloric restriction can extend lifespans take for granted that their subjects were not overfed to begin with.",['for instance']
"A certain experimental fungicide causes no harm to garden plants, though only if it is diluted at least to ten parts water to one part fungicide.",['though']
"Moreover, this fungicide is known to be so effective against powdery mildew that it has the capacity to eliminate it completely from rose plants.","['moreover', 'so']"
"Thus this fungicide, as long as it is sufficiently diluted, provides a means of eliminating powdery mildew from rose plants that involves no risk of harming the plants.","['as long as', 'as', 'thus']"
Lakshmi: I know that wildflowers are threatened because of the reduced number of suitable spaces where they can grow and that people should generally leave them where they are growing.,"['and', 'because']"
"This large field, however, is full of plants of one wildflower species, and it would be all right for me to take just one plant, since there are so many.","['however', 'and', 'so', 'since']"
Biographer: Arnold' s belief that every offer of assistance on the part of his colleagues was a disguised attempt to make him look inadequate and that no expression of congratulations on his promotion should be taken at face value may seem irrational.,['and']
"In fact, this belief was a consequence of his early experiences with an admired older sister who always made fun of his ambitions and achievements.","['in fact', 'and']"
"In light of this explanation, ttherefore, Arnold' s stubborn belief that his colleagues were duplicitous emerges as clearly justified.",['as']
"A recently discovered fossil, which is believed by some to come from Archaeoraptor liaoningensis, a species of dinosaur, can serve as evidence that birds evolved from dinosaurs only if the entire fossil is from a single animal.",['as']
"However, the fossil is a composite of bones collected from various parts of the discovery site, so it does not provide evidence that birds evolved from dinosaurs.","['however', 'so']"
"And if several large conventions are held in the city, the total number of visitors will of course increase.",['and']
"Thus, building the convention center will increase the city' s tax revenues.",['thus']
"A leading critic of space exploration contends that it would be wrong, given current technology, to send a group of explorers to Mars, since the explorers would be unlikely to survive the trip.",['since']
But that exaggerates the risk.,['but']
"There would be a well,engineered backup system at every stage of the long and complicated journey.",['and']
Fact: Over 95 percent of people who have asthma also suffer from hay fever.,['also']
"She later found out that instead of reading the assignment on the computer screen, 50 out of the 70 students printed it out on paper.","['instead', 'later']"
"Thus, it is not the case that books delivered via computer will make printed books obsolete.",['thus']
But the evidence given is anecdotal and should not be trusted.,"['but', 'and']"
"Once that rumor became popular, maternity room staff were more likely to remember busy nights with full moons than busy nights without them.",['once']
"Thus, the valley' s bear population will increase if the road is kept closed.",['thus']
"If rational,choice theory is correct, then people act only in ways that they expect will benefit themselves.","['then', 'if,then']"
"But this means that rational,choice theory cannot be correct, because plenty of examples exist of people acting in ways that result in no personal benefit whatsoever.","['but', 'because']"
"Amy, Matt, and Evelyn were among the first children to use VIVVY.",['and']
"So if your child uses VIVVY, you can expect him or her to become a successful university student.","['so', 'or']"
All hospitals are able to treat all kinds of burn victims as well as all kinds of Neurology disorders.,"['as', 'as well']"
"Ttherefore, there must be some hospitals that treat both cancer and burn victims and some hospitals that treat both cancer and Neurology disorders.",['and']
"In fact, the quotas will help mini,mills flourish in the United States.",['in fact']
"In one city, Semanta, hundreds of new buildings have been erected and, as a result, the ambient light at night has increased from 0.","['as', 'and', 'as a result']"
"10 lux to 10 lux, causing migratory birds flying to alter their traditional path and fly into Semanta, where they often crash into buildings.",['and']
"The mayor believes that to ensure the birds keep to their traditional flight path while flying through Alumba, the city should turn off lights throughout the city at night during the bird's migratory season, so that ambient light is around 0.","['while', 'so', 'so that']"
"If the concrete is poured while the ground is wet, it will not form a solid foundation.",['while']
"If the concrete does not form a solid foundation, it will either settle unevenly or crack.","['either,or', 'or']"
"So if the concrete settles evenly, either it was poured while the ground was dry or it will crack.","['while', 'so', 'either,or', 'or']"
"Although travel writing has changed in this time, Anderson is too harsh on contemporary travel writers.",['although']
"Today, when the general public is better traveled than in the past, travel writers face a challenge far greater than that of their predecessors: they must not only show their readers a place but also make them see it anew.","['but', 'when', 'also']"
That the genre has not only survived but also flourished shows the talent of today' s practitioners.,"['but', 'also']"
"After all, shoe manufacturing used to be a major local industry, but recently has experienced severe setbacks due to overseas competition, so there is a need for expansion into new manufacturing areas.","['but', 'so', 'after']"
"Moreover, our outdated public policy generally inhibits business growth.",['moreover']
"Hence, lawmakers in those jurisdictions evidently consider the harm resulting from theft to be equal to the harm resulting from bribery.",['hence']
Anyone who thinks otherwise should remember that the president made this decision knowing it would be met with fierce opposition at home and widespread disapproval abroad.,"['otherwise', 'and']"
"Plan: In an effort to support these barley growers, two years ago, the NFA began a program of sending them, each autumn, a free special mix of fertilizer and enzymes designed to multiply barley yield, to be applied the following spring during first growth.",['and']
"Although custom prosthetic bone replacements produced through a new computer,aided design process will cost more than twice as much as ordinary replacements, custom replacements should still be cost,effective.","['although', 'as', 'still', 'much as']"
"Not only will surgery and recovery time be reduced, but custom replacements should last longer, thereby reducing the need for further hospital stays.","['but', 'further', 'and', 'thereby']"
"Cereal advertisement: Fitness experts say that regular exercise is the most effective way to become physically fit, and studies have shown that adults who eat cereal every day exercise more regularly than adults who do not eat cereal.",['and']
"So by eating Fantastic Flakes every morning, you too will be on the most effective path to physical fitness.",['so']
"People are usually interested in, and often even moved by, anecdotes about individuals, whereas they rarely even pay attention to statistical information, much less change their beliefs in response to it.","['whereas', 'and']"
"However, although anecdotes are generally misleading in that they are about unrepresentative cases, people tend to have fairly accurate beliefs about society.","['although', 'however']"
Medical researcher: Scientists compared a large group of joggers who habitually stretch before jogging to an equal number of joggers who do not stretch before jogging.,['before']
This indicates that stretching before jogging does not help to prevent injuries.,['before']
"Most respondents to a magazine survey who had recently listened to a taped reading of a certain best,selling novel said that they had enjoyed the novel, while most respondents who had recently read the novel themselves said they had not enjoyed it.",['while']
Genuine happiness consists not in pleasurable feelings but instead in one' s sense of approval of one' s character and projects.,"['but', 'instead', 'and']"
"Thus the happy life, in fact, tends to be the good life, where the good life is understood not ,, as it usually is these days ,, as a life of material well,being but rather as a morally virtuous life.","['but', 'rather', 'in fact', 'as', 'thus']"
"The insects preyed on by those spiders, unlike human beings, possess color discrimination so acute that they can readily see the spiders despite the seeming camouflage.",['so']
"Clearly, then, it must be in evading their own predators that the spiders' color changes are useful to them.",['then']
Columnist: People should avoid using a certain artificial fat that has been touted as a resource for those whose medical advisers have advised them to reduce their fat intake.,['as']
"Although the artificial fat, which can be used in place of fat in food preparation, has none of the negative health effects of fat, it does have a serious drawback: it absorbs certain essential vitamins, thereby preventing them from being used by the body.","['although', 'thereby']"
Smokers of pipes or cigars run a distinctly lower risk to their health than do cigarette smokers.,['or']
"However, whereas cigarette smokers who quit smoking altogether sharply reduce their risk of smoking related health problems, those who give up cigarettes and take up pipes or cigars remain in as much danger as before.","['however', 'whereas', 'as', 'and', 'or', 'before']"
"Yet without analyses of eggs from museums, the studies linking pesticides with the decline of birds of prey would have been impossible.",['yet']
Every one of the gold mines that Moradco operates throughout the world has at some time or another violated environmental regulations.,['or']
"Instead, the citizens of Minlandia, who generally are fluent not only in their native Minlandian, but also in Boltese, watch Boltese,language television programs from neighboring Bolta.","['but', 'instead', 'also']"
Surveys show that the Minlandians spend on average more hours per week reading for pleasure and fewer hours per week watching television than people anywhere else in the world.,"['else', 'and']"
The irradiation of food kills bacteria and thus retards spoilage.,"['and', 'thus']"
"However, it also lowers the nutritional value of many foods.","['however', 'also']"
"For example, irradiation destroys a significant percentage of whatever vitamin B1 a food may contain.",['for example']
"However, this fact is either beside the point, since much irradiated food is eaten raw, or else misleading, since __.","['however', 'else', 'either,or', 'or', 'since']"
"Artist: Avant,garde artists intend their work to challenge a society' s mainstream beliefs and initiate change.",['and']
"And some art collectors claim that an avant,garde work that becomes popular in its own time is successful.",['and']
"However, a society' s mainstream beliefs do not generally show any significant changes over a short period of time.",['however']
"Ttherefore, when an avant,garde work becomes popular it is a sign that the work is not successful, since it does not fulfil the intentions of its creator.","['when', 'since']"
Nutritionist: The healthiest soups all contain spinach and various other vegetables.,['and']
No vegetable soup that does not contain spinach then should be considered healthy.,['then']
"For one thing, Thompson opposes higher taxes whereas the other candidates support them.",['whereas']
"In addition, any fourth,year student on the dean' s list can choose a dormitory room before anyone who is not a fourth,year student.","['in addition', 'before']"
"Musicologist: Classification of a musical instrument depends on the mechanical action through which it produces music. So the piano is properly called a percussion instrument, not a stringed instrument.",['so']
"Even though the vibration of the piano' s strings is what makes its sound, the strings are caused to vibrate by the impact of hammers.",['though']
"Commentator: If a political administration is both economically successful and successful at protecting individual liberties, then it is an overall success.","['then', 'and', 'overall', 'if,then']"
Even an administration that fails to care for the environment may succeed overall if it protects individual liberties.,['overall']
"So far, the present administration has not cared for the environment but has successfully protected individual liberties.","['but', 'so']"
Most of the houses on River Street that have front yards also have two stories.,['also']
So most of the brick houses on River Street have two stories.,['so']
"So when you choose HomeGlo Exterior Enamel, you will know that you have chosen the most environmentally safe brand of paint manufactured in this country today.","['when', 'so']"
"Aesthetician: Zahib' s rejection of contemporary literature' s aesthetic value depends on his claim that today' s writing generally fails to grapple seriously enough with life' s deepest ethical questions ,, whereas great books, he maintains, present profound moral lessons and the stuff of conscience.","['whereas', 'and']"
"People read these two great novels because they are engaging, even thrilling, stories.",['because']
The absence of a profound moral lesson in no way detracts from the aesthetic value of a novel.Many mountain climbers regard climbing Mount Everest as the ultimate achievement.,['as']
But climbers should not attempt this climb since the risk of death or serious injury in an Everest expedition is very high.,"['but', 'or', 'since']"
"Moreover, the romantic notion of gaining spiritual discovery atop Everest is dispelled by climbers' reports that the only profound experiences they had at the top were of exhaustion and fear.","['and', 'moreover']"
"Since then naturalists working in the region have discovered no hard evidence of its survival, such as carcasses or tracks.","['then', 'as', 'or', 'since']"
How the pigment known as Han purple was synthesized by the ancient Chinese of the Qin and Han dynasties has puzzled scientists.,"['as', 'and']"
Both were produced in processes that involved subjecting the mixtures to high heat and mixing in lead to decrease the melting temperature.,['and']
"Thus, Han purple was probably discovered by fortuitous accident during glass production.",['thus']
"However, journalists commonly withhold relevant information in interviews in order to elicit new information.",['however']
"Some argue that this, like lying, is intentional deception and ttherefore unethical.",['and']
"However, this argument fails to recognize the distinction between failing to prevent a false belief and actively encouraging one.","['however', 'and']"
Lying is unethical because it actively encourages a false belief.,['because']
Colorless diamonds can command high prices as gemstones.,['as']
"However, only 2 percent of diamonds mined are of the colored type that can be successfully treated, and many of those are of insufficient quality to make the treatment worthwhile.","['however', 'and']"
"Once people habitually engaged in conversation, now the television competes for their attention.",['once']
"When the television is on, communication between family members stops.",['when']
"Where there is no communication, family ties become frayed and eventually snap.",['and']
People love to reduce serious learning to degrees and certificates.,['and']
But one also can obtain these credentials by plodding through courses without ever learning much of value.,"['but', 'also']"
"When that happens, the credentials one receives are almost meaningless.",['when']
"Because insects' resistance to insecticides increases with insecticide use, farmers have to use greater and greater amounts of costly insecticides to control insect pests.","['and', 'because']"
But amateur scientists have also provided many significant contributions.,"['but', 'also']"
"And unlike professional scientists, who are often motivated by economic necessity or a desire for fame, amateur scientists are motivated by the love of discovery alone.","['and', 'or']"
"You should not praise an act of apparent generosity unless you believe it is actually performed out of selfless motives, and you should not condemn an act of apparent selfishness unless you believe it is actually performed out of self,centered motives.","['unless', 'and']"
"Infotek, a computer manufacturer in Katrovia, has just introduced a new personal computer model that sells for significantly less than any other model. Market research shows, however, that very few Katrovian households without personal computers would buy a computer, regardless of its price.","['however', 'regardless']"
"Although the number of large artificial satellites orbiting the Earth is small compared to the number of small pieces of debris in orbit, the large satellites interfere more seriously with telescope observations because of the strong reflections they produce.","['although', 'because']"
"Because many of those large satellites have ceased to function, the proposal has recently been made to eliminate interference from nonfunctioning satellites by exploding them in space.",['because']
"This proposal, however, is ill conceived, since __.","['however', 'since']"
"The town of Stavanger, Norway, was quiet and peaceful until the early 1960' s, when Stavanger became Norway' s center for offshore oil exploration.","['when', 'and', 'until']"
"Between then and now, violent crime and vandalism in Stavanger have greatly increased.","['then', 'and']"
"Before the reorganization, the sales force was organized geographically, with some sales representatives concentrating on city,center businesses and others concentrating on different outlying regions.","['and', 'before']"
The reorganization attempted to increase the sales representatives' knowledge of clients' businesses by having each sales representative deal with only one type of industry or of retailing.,['or']
"After the reorganization, advertising sales increased.",['after']
"If the regulation of computer networks is to be modeled on past legislation, then its model must be either legislation regulating a telephone system or else legislation regulating a public broadcasting service.","['else', 'then', 'either,or', 'if,then', 'or']"
"If the public broadcast model is used, computer networks will additionally be responsible for the content of those messages.",['additionally']
Yet a computer network serves both these sorts of functions: it can serve as a private message service or as a publicly accessible information service.,"['yet', 'as', 'or']"
Thus neither of these models can be appropriate for computer networks.,['thus']
Giant squid have recently been found washed up on the shores of Ryukyu as well as the Western coast of Australia.,"['as', 'as well']"
"In our solar system only one of the nine planets ,, Earth ,, qualifies as fit to sustain life.",['as']
"Nonetheless, using this ratio, and considering the astonishingly large number of planetary systems in the universe, we must conclude that the number of planets fit to sustain some form of life is extremely large.","['nonetheless', 'and']"
"Electric stovetop burners would cause fewer fires if their highest temperature were limited to 350 degree C , which provides more than enough heat for efficient and effective cooking.",['and']
"The lowest temperature at which cooking oil and most common fibers ignite is 387 degree C, and electric burners on high go well above 700 degree C.Eurasian watermilfoil, a weed not native to Frida Lake, has reproduced prolifically since being accidentally introduced there.","['and', 'since']"
"In order to eliminate the weed, biologists proposed treating infested parts of the lake with a certain herbicide that is nontoxic for humans and aquatic animals.",['and']
"However, the herbicide might damage populations of certain rare plant species that the lake contains.",['however']
"Researcher: Each subject in this experiment owns one car, and was asked to estimate what proportion of all automobiles registered in the nation are the same make as the subject' s car.","['as', 'and']"
"That is precisely the result found in this experiment, so certain makes of car must indeed be more common in some areas of the nation than in others.","['indeed', 'so']"
"To hold criminals responsible for their crimes involves a failure to recognize that criminal actions, like all actions, are ultimately products of the environment that forged the agent' s character.",['ultimately']
"It is not criminals but people in the law,abiding majority who by their actions do most to create and maintain this environment.","['but', 'and']"
"Ttherefore, it is law,abiding people whose actions, and nothing else, make them alone truly responsible for crime.","['else', 'and']"
