,Original_Sentence,Parsed_Sentence
12734,the squirrel is reckless or Alan is angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ reckless)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12735,the squirrel is reckless or Alan is angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ reckless)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12736,the squirrel is not reckless or Erin is round.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12737,the squirrel is not reckless or Erin is round.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12738,the squirrel is furry or Erin is strong.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ furry)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ strong)))) (. .))
12739,the squirrel is furry or Erin is strong.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ furry)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ strong)))) (. .))
12740,the squirrel is not furry or the mouse is fierce.,(S (NP (DT the) (NN squirrel)) (VBZ is) (RB not) (ADJP (JJ furry)) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))
12741,the squirrel is not furry or the mouse is fierce.,(S (NP (DT the) (NN squirrel)) (VBZ is) (RB not) (ADJP (JJ furry)) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))
12742,the squirrel is small or Gary is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ small)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ nice))) (. .))
12743,the squirrel is small or Gary is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ small)))) (CC or) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ nice))) (. .))
12744,the squirrel is not small or the crocodile is sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
12745,the squirrel is not small or the crocodile is sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
12746,the squirrel is cute or the tiger is not tiny.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ cute)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (. .))
12747,the squirrel is cute or the tiger is not tiny.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ cute)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (. .))
12748,the squirrel is not cute or Fiona is round.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12749,the squirrel is not cute or Fiona is round.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
12750,the squirrel is lovely or the mouse is not heavy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12751,the squirrel is lovely or the mouse is not heavy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12752,the squirrel is not lovely or Alan is big.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
12753,the squirrel is not lovely or Alan is big.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
12754,the squirrel is beautiful or the rabbit is not dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
12755,the squirrel is beautiful or the rabbit is not dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
12756,the squirrel is not beautiful or the dinosaur is quiet.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
12757,the squirrel is not beautiful or the dinosaur is quiet.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
12758,the squirrel is funny or the dinosaur is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12759,the squirrel is funny or the dinosaur is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12760,the squirrel is not funny or the bald eagle is reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ reckless)))) (. .))
12761,the squirrel is not funny or the bald eagle is reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ reckless)))) (. .))
12762,the squirrel is big or the cat is nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ big)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
12763,the squirrel is big or the cat is nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ big)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
12764,the squirrel is not big or the squirrel is not fierce.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
12765,the squirrel is not big or the squirrel is not fierce.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
12766,the squirrel is strong or Erin is not angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .))
12767,the squirrel is strong or Erin is not angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .))
12768,the squirrel is not strong or the dinosaur is lazy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ strong)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
12769,the squirrel is not strong or the dinosaur is lazy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ strong)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
12770,the squirrel is awful or the bear is not smart.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ awful)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .))
12771,the squirrel is awful or the bear is not smart.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ awful)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .))
12772,the squirrel is not awful or the bald eagle is not heavy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12773,the squirrel is not awful or the bald eagle is not heavy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
12774,the squirrel is fierce or the lion is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12775,the squirrel is fierce or the lion is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12776,the squirrel is not fierce or the lion is tired.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
12777,the squirrel is not fierce or the lion is tired.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
12778,the squirrel is heavy or the squirrel is boring.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC or) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ boring))) (. .))
12779,the squirrel is heavy or the squirrel is boring.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC or) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ boring))) (. .))
12780,the squirrel is not heavy or the crocodile is fierce.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (CC or) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))
12781,the squirrel is not heavy or the crocodile is fierce.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (CC or) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))
12782,the squirrel is horrible or the squirrel is rough.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
12783,the squirrel is horrible or the squirrel is rough.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
12784,the squirrel is not horrible or the snake is dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12785,the squirrel is not horrible or the snake is dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12786,the squirrel is powerful or the tiger is not huge.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .))
12787,the squirrel is powerful or the tiger is not huge.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .))
12788,the squirrel is not powerful or the cat is not beautiful.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
12789,the squirrel is not powerful or the cat is not beautiful.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
12790,the squirrel is angry or the snake is not dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
12791,the squirrel is angry or the snake is not dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ angry)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
12792,the squirrel is not angry or the leopard is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12793,the squirrel is not angry or the leopard is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
12794,the squirrel is high or Fiona is cute.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
12795,the squirrel is high or Fiona is cute.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
12796,the squirrel is not high or Fiona is not dull.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12797,the squirrel is not high or Fiona is not dull.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (CC or) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))
12798,the squirrel is huge or the rabbit is short.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
12799,the squirrel is huge or the rabbit is short.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
12800,the squirrel is not huge or the bald eagle is dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12801,the squirrel is not huge or the bald eagle is dull.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
12802,the squirrel is short or Anne is not wealthy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ short)))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy))) (. .))
12803,the squirrel is short or Anne is not wealthy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ short)))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy))) (. .))
12804,the squirrel is not short or the mouse is rough.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ rough))) (. .))
12805,the squirrel is not short or the mouse is rough.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ rough))) (. .))
12806,the squirrel is thin or Anne is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ thin)))) (CC or) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12807,the squirrel is thin or Anne is not nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ thin)))) (CC or) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (. .))
12808,the squirrel is not thin or the squirrel is boring.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ boring)))) (. .))
12809,the squirrel is not thin or the squirrel is boring.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ boring)))) (. .))
12810,the squirrel is little or the leopard is small.,(S (NP (NP (DT the) (NN squirrel)) (VBZ is) (NP (NP (JJ little)) (CC or) (NP (DT the) (NN leopard)))) (VP (VBZ is) (ADJP (JJ small))) (. .))
12811,the squirrel is little or the leopard is small.,(S (NP (NP (DT the) (NN squirrel)) (VBZ is) (NP (NP (JJ little)) (CC or) (NP (DT the) (NN leopard)))) (VP (VBZ is) (ADJP (JJ small))) (. .))
12812,the squirrel is not little or the mouse is not boring.,(S (NP (DT the) (NN squirrel)) (VBZ is) (RB not) (NP (NP (JJ little)) (CC or) (NP (DT the) (NN mouse))) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))
12813,the squirrel is not little or the mouse is not boring.,(S (NP (DT the) (NN squirrel)) (VBZ is) (RB not) (NP (NP (JJ little)) (CC or) (NP (DT the) (NN mouse))) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))
12814,the squirrel is tiny or Fiona is not slow.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (. .))
12815,the squirrel is tiny or Fiona is not slow.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (. .))
12816,the squirrel is not tiny or the tiger is sleepy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12817,the squirrel is not tiny or the tiger is sleepy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12818,the squirrel is wealthy or the cat is not reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC or) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
12819,the squirrel is wealthy or the cat is not reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC or) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))
12820,the squirrel is not wealthy or the rabbit is not angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .))
12821,the squirrel is not wealthy or the rabbit is not angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .))
12822,the squirrel is poor or the snake is angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ poor)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12823,the squirrel is poor or the snake is angry.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ poor)))) (CC or) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
12824,the squirrel is not poor or Alan is not powerful.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (. .))
12825,the squirrel is not poor or Alan is not powerful.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (. .))
12826,the squirrel is dull or the bald eagle is not tired.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ tired)))) (. .))
12827,the squirrel is dull or the bald eagle is not tired.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ dull)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ tired)))) (. .))
12828,the squirrel is not dull or the leopard is poor.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12829,the squirrel is not dull or the leopard is poor.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC or) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
12830,the squirrel is rough or the lion is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ rough)))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))
12831,the squirrel is rough or the lion is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ rough)))) (CC or) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))
12832,the squirrel is not rough or the bear is not quiet.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (. .))
12833,the squirrel is not rough or the bear is not quiet.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ quiet)))) (. .))
12834,the squirrel is bad or the bald eagle is sleepy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12835,the squirrel is bad or the bald eagle is sleepy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12836,the squirrel is not bad or the rabbit is not small.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (. .))
12837,the squirrel is not bad or the rabbit is not small.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (. .))
12838,the squirrel is sad or Anne is not awful.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sad))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))
12839,the squirrel is sad or Anne is not awful.,(S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sad))) (CC or) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))
12840,the squirrel is not sad or Alan is not funny.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
12841,the squirrel is not sad or Alan is not funny.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
12842,Anne is kind or the mouse is not cute.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ kind))) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))
12843,Anne is kind or the mouse is not cute.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ kind))) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))
12844,Anne is not kind or the tiger is sleepy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ kind))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12845,Anne is not kind or the tiger is sleepy.,(S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ kind))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
12846,Anne is quiet or Alan is sad.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ quiet)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ sad)))) (. .))
